Date,Open,High,Low,Close,Adj Close,Volume
4/10/1991,35.34,35.34,35.34,35.34,20.51037,0
4/11/1991,35.77,35.77,35.77,35.77,20.759922,0
4/12/1991,36.029999,36.029999,36.029999,36.029999,20.910826,0
4/15/1991,36.110001,36.110001,36.110001,36.110001,20.957258,0
4/16/1991,36.720001,36.720001,36.720001,36.720001,21.311289,0
4/17/1991,36.990002,36.990002,36.990002,36.990002,21.467976,0
4/18/1991,36.799999,36.799999,36.799999,36.799999,21.357712,0
4/19/1991,36.400002,36.400002,36.400002,36.400002,21.125563,0
4/22/1991,36.09,36.09,36.09,36.09,20.945648,0
4/23/1991,36.16,36.16,36.16,36.16,20.986277,0
4/24/1991,36.259998,36.259998,36.259998,36.259998,21.044313,0
4/25/1991,35.93,35.93,35.93,35.93,20.852779,0
4/26/1991,35.91,35.91,35.91,35.91,20.841181,0
4/29/1991,35.419998,35.419998,35.419998,35.419998,20.556786,0
4/30/1991,35.580002,35.580002,35.580002,35.580002,20.649649,0
5/1/1991,36.049999,36.049999,36.049999,36.049999,20.92243,0
5/2/1991,36.07,36.07,36.07,36.07,20.934034,0
5/3/1991,36.099998,36.099998,36.099998,36.099998,20.951448,0
5/6/1991,36.060001,36.060001,36.060001,36.060001,20.928236,0
5/7/1991,35.82,35.82,35.82,35.82,20.788946,0
5/8/1991,35.93,35.93,35.93,35.93,20.852779,0
5/9/1991,36.400002,36.400002,36.400002,36.400002,21.125563,0
5/10/1991,35.689999,35.689999,35.689999,35.689999,20.713499,0
5/13/1991,35.799999,35.799999,35.799999,35.799999,20.777342,0
5/14/1991,35.310001,35.310001,35.310001,35.310001,20.49296,0
5/15/1991,35.029999,35.029999,35.029999,35.029999,20.33045,0
5/16/1991,35.029999,35.029999,35.029999,35.029999,20.33045,0
5/17/1991,35.41,35.41,35.41,35.41,20.550985,0
5/20/1991,35.400002,35.400002,35.400002,35.400002,20.545191,0
5/21/1991,35.700001,35.700001,35.700001,35.700001,20.719299,0
5/22/1991,35.779999,35.779999,35.779999,35.779999,20.765734,0
5/23/1991,35.669998,35.669998,35.669998,35.669998,20.701885,0
5/24/1991,35.919998,35.919998,35.919998,35.919998,20.846981,0
5/28/1991,36.349998,36.349998,36.349998,36.349998,21.096539,0
5/29/1991,36.43,36.43,36.43,36.43,21.142965,0
5/30/1991,36.830002,36.830002,36.830002,36.830002,21.375122,0
5/31/1991,37.099998,37.099998,37.099998,37.099998,21.531828,0
6/3/1991,37.099998,37.099998,37.099998,37.099998,21.531828,0
6/4/1991,36.919998,36.919998,36.919998,36.919998,21.427359,0
6/5/1991,36.669998,36.669998,36.669998,36.669998,21.282261,0
6/6/1991,36.540001,36.540001,36.540001,36.540001,21.20681,0
6/7/1991,36.139999,36.139999,36.139999,36.139999,20.974661,0
6/10/1991,36.07,36.07,36.07,36.07,20.934034,0
6/11/1991,36.310001,36.310001,36.310001,36.310001,21.07333,0
6/12/1991,35.889999,35.889999,35.889999,35.889999,20.829571,0
6/13/1991,35.990002,35.990002,35.990002,35.990002,20.887602,0
6/14/1991,36.43,36.43,36.43,36.43,21.142965,0
6/17/1991,36.220001,36.220001,36.220001,36.220001,21.021097,0
6/18/1991,36.080002,36.080002,36.080002,36.080002,20.939842,0
6/19/1991,35.75,35.75,35.75,35.75,20.748318,0
6/20/1991,35.779999,35.779999,35.779999,35.779999,20.765734,0
6/21/1991,36,36,36,36,20.893414,0
6/24/1991,35.369999,35.369999,35.369999,35.369999,20.527781,0
6/25/1991,35.34,35.34,35.34,35.34,20.51037,0
6/26/1991,35.439999,35.439999,35.439999,35.439999,20.568405,0
6/27/1991,35.52,35.52,35.52,35.52,20.720064,0
6/28/1991,35.23,35.23,35.23,35.23,20.550903,0
7/1/1991,35.869999,35.869999,35.869999,35.869999,20.924236,0
7/2/1991,35.830002,35.830002,35.830002,35.830002,20.900904,0
7/3/1991,35.450001,35.450001,35.450001,35.450001,20.679237,0
7/5/1991,35.52,35.52,35.52,35.52,20.720064,0
7/8/1991,35.889999,35.889999,35.889999,35.889999,20.935907,0
